largest_property_use_type_-_gross_floor_area_(ft),energy_star_score,source_eui_(kbtu/ft),weather_normalized_source_eui_(kbtu/ft),site_eui_(kbtu/ft),weather_normalized_site_eui_(kbtu/ft),weather_normalized_site_electricity_intensity_(kwh/ft),weather_normalized_site_natural_gas_intensity_(therms/ft),natural_gas_use_(kbtu),weather_normalized_site_natural_gas_use_(therms),electricity_use_-_grid_purchase_(kwh),weather_normalized_site_electricity_(kwh),total_ghg_emissions_(metric_tons_co2e),direct_ghg_emissions_(metric_tons_co2e),indirect_ghg_emissions_(metric_tons_co2e),occupancy,number_of_buildings,self-reported_gross_floor_area_(ft),age,primary_property_type_-_self_selected,postal_code,largest_property_use_type,metered_areas_(energy),borough,AddressNumber,StreetName,label_for_target_var
96000.0,72.0,116.6,125.0,84.0,91.8,4.0,0.8,6764805.0,75058.6,382010.0,384024.9,474.9,359.3,115.6,100,1,96000,73,Multifamily Housing,11372,Multifamily Housing,Whole Building,Queens,76-10,34th,2
29532.0,1.0,274.6,274.6,98.1,98.1,28.7,,,,848720.6,848720.6,245.2,0.0,245.2,100,1,29532,103,Multifamily Housing,10011,Multifamily Housing,Whole Building,Manhattan,42,18th,0
49244.0,31.0,162.9,162.9,75.4,76.2,13.9,0.3,1360856.2,14178.0,689984.1,684003.4,271.7,72.3,199.4,90,1,49244,96,Office,10017,Office,NA,Manhattan,420,madison,0
66936.0,58.0,127.3,133.7,82.1,88.2,5.8,0.7,4182826.5,45906.7,385457.9,385201.7,338.8,222.2,116.6,100,1,66936,122,Multifamily Housing,100261559,Multifamily Housing,Whole Building,Manhattan,364-368,117th,1
218064.0,24.0,170.9,180.5,108.6,116.7,6.1,0.0,170119.4,1729.7,1332272.1,1328167.3,1670.8,9.0,1661.8,100,1,218064,65,Multifamily Housing,10075,Multifamily Housing,Whole Building,Manhattan,50,79th,0
196243.0,56.0,103.1,108.0,80.0,84.7,3.2,0.7,13566291.0,144896.5,626418.2,625030.4,901.6,720.6,181.0,100,1,196243,72,Multifamily Housing,11427,Multifamily Housing,Whole Building,Queens,226-02,Manor,1
44032.0,2.0,197.7,,132.9,,8.6,0.2,833502.4,8744.4,379365.9,376901.8,435.5,320.8,114.8,95,1,44032,85,Multifamily Housing,10034,Multifamily Housing,Whole Building,Manhattan,4960,Broadway,0
36488.0,83.0,89.2,91.5,56.4,58.9,5.0,0.4,1432200.0,15323.8,183444.1,181186.7,129.1,76.1,53.0,100,1,36488,9,Multifamily Housing,11205,Multifamily Housing,Whole Building,Brooklyn,85,SKILLMAN,2
140196.0,85.0,112.3,,80.7,,3.9,0.7,9475300.1,101193.6,540728.9,545430.8,666.9,503.3,163.6,100,1,140196,73,Multifamily Housing,11418,Multifamily Housing,Whole Building,Queens,83-31,116th,2
74480.0,87.0,93.3,101.3,55.4,61.9,5.1,0.4,2873100.1,33156.0,366800.0,378989.1,263.6,152.6,111.0,100,1,74480,70,K-12 School,11370,K-12 School,Whole Building,Queens,75-10,21st,2
65775.0,59.0,112.5,117.0,78.6,83.2,5.0,0.7,4355785.2,46863.4,354458.6,351833.8,333.8,231.4,102.4,100,1,70775,20,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,1430,Plimpton,1
80500.0,91.0,81.2,,58.6,,3.3,0.5,3461700.0,36852.2,267051.3,265641.4,287.0,209.8,77.2,100,1,80500,96,Multifamily Housing,11418,Multifamily Housing,Whole Building,Queens,86-03,102nd,2
46000.0,2.0,218.4,229.3,159.5,169.9,8.5,1.4,6559663.3,70978.0,444581.6,444581.6,493.4,364.9,128.5,100,1,52000,84,Multifamily Housing,10033,Multifamily Housing,Whole Building,Manhattan,490,187th,0
43598.0,51.0,143.1,152.8,101.7,111.3,5.0,0.9,3678465.1,41036.6,221863.0,219617.5,262.5,195.4,67.1,100,7,43598,48,Multifamily Housing,11105,Multifamily Housing,Whole Building,Queens,20-38,20th,1
73979.0,1.0,694.9,699.0,273.8,279.6,67.9,0.5,3032799.9,35416.7,5047854.4,5023841.2,1619.7,161.1,1458.6,100,1,73979,106,Office,11385,Office,Whole Building,Queens,680,FAIRVIEW,0
72486.0,70.0,108.7,114.5,74.3,79.4,4.4,0.6,4320132.4,46724.5,311766.9,316619.1,323.8,229.5,94.3,100,1,72486,14,Multifamily Housing,10458,Multifamily Housing,Whole Building,Bronx,325,198th,2
1289108.0,69.0,248.7,250.3,111.9,113.7,17.2,0.0,210500.0,2105.0,22776637.7,22659661.2,11532.9,11.2,11521.8,100,1,1319496,53,Office,10022,Office,Whole Building,Manhattan,919,Third,2
95060.0,61.0,126.3,130.2,84.4,87.6,5.5,0.5,4499400.0,47810.8,512159.9,519454.3,525.4,370.5,154.9,100,1,95060,93,K-12 School,11433,K-12 School,Whole Building,Queens,107-25,Wren,1
64144.0,51.0,128.8,134.8,88.6,94.3,6.0,0.7,4574721.6,49603.5,402179.0,402089.7,359.2,243.0,116.2,100,1,67144,72,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,930,Sheridan,1
238128.0,100.0,44.9,,16.5,,,0.0,775501.2,7840.2,920929.9,,319.8,41.2,278.6,100,1,238128,67,Multifamily Housing,11375,Multifamily Housing,Whole Building,Queens,112-20,72nd,2
26614.0,14.0,176.2,182.5,149.9,155.8,2.7,1.5,3749633.3,39043.9,70134.7,70707.4,220.4,199.2,21.2,100,1,26614,96,Multifamily Housing,11232,Multifamily Housing,Whole Building,Brooklyn,521-531,41st,0
55280.0,40.0,135.8,142.9,83.1,89.8,7.2,0.0,56716.1,572.4,394275.0,396800.4,359.0,239.7,119.3,100,1,55280,77,Multifamily Housing,10028,Multifamily Housing,Whole Building,Manhattan,228,85th,1
36852.0,14.0,173.8,174.2,143.4,143.6,3.9,1.3,4797930.1,47979.3,143106.4,144685.4,296.2,254.8,41.4,100,1,36852,94,Multifamily Housing,10466,Multifamily Housing,NA,Bronx,666,224th,0
140196.0,85.0,112.3,,80.7,,3.9,0.7,9475300.1,101193.6,540728.9,545430.8,666.9,503.3,163.6,100,1,140196,73,Multifamily Housing,11418,Multifamily Housing,Whole Building,Queens,83-31,116th,2
69169.0,97.0,71.0,76.4,61.8,67.0,1.2,0.0,48780.6,492.5,81975.9,81975.9,324.2,299.4,24.8,100,1,69169,86,Multifamily Housing,10021,Multifamily Housing,Whole Building,Manhattan,28,73rd,2
37350.0,26.0,139.6,,106.2,,4.7,,3368817.0,,175680.2,175089.3,229.7,178.9,50.8,100,1,37350,107,Multifamily Housing,10460,Multifamily Housing,NA,Bronx,2132,Daly,0
28980.0,100.0,37.6,38.3,17.0,17.3,3.4,0.1,165200.0,1652.0,95765.9,98142.4,36.4,8.8,27.7,100,1,28980,120,Multifamily Housing,10003,Multifamily Housing,NA,Manhattan,61,11th,2
98000.0,1.0,221.0,221.6,87.1,88.6,21.5,0.2,1275280.0,14782.9,2126933.1,2111183.9,682.3,67.7,614.6,100,1,98000,56,Non-Refrigerated Warehouse,10454,Non-Refrigerated Warehouse,Whole Building,Bronx,500,132,0
43650.0,98.0,61.5,65.5,42.4,45.6,3.0,0.4,1426616.6,15477.8,124106.8,129199.0,111.6,75.8,35.9,100,1,43650,108,Multifamily Housing,10451,Multifamily Housing,Whole Building,Bronx,331,146,2
117294.0,2.0,182.2,181.9,153.3,153.2,3.5,1.4,16554699.7,165547.0,417562.0,413796.2,1000.0,879.3,120.7,100,1,117294,83,Multifamily Housing,11372,Multifamily Housing,Whole Building,Queens,35-43,84,0
88178.0,97.0,78.1,83.4,57.6,62.7,2.5,0.5,4339366.9,47923.3,217107.1,217107.1,296.2,230.5,65.7,100,1,88178,100,Multifamily Housing,10463,Multifamily Housing,Whole Building,Bronx,3820,Waldo,2
33953.0,12.0,148.6,157.3,118.8,127.6,4.6,0.1,277670.6,2612.7,157798.3,156427.8,299.0,253.4,45.6,100,1,33953,36,Multifamily Housing,10026,Multifamily Housing,Whole Building,Manhattan,353,117th,0
31934.0,1.0,183.4,190.4,97.9,105.4,13.4,0.6,1654063.3,19111.1,431401.2,426321.1,212.5,87.9,124.7,100,1,31934,108,Multifamily Housing,10013,Multifamily Housing,Whole Building,Manhattan,285,Broadway,0
107851.0,17.0,153.1,162.0,115.9,124.5,5.2,1.1,10572400.2,114972.8,566046.7,565630.5,725.1,561.6,163.6,100,1,107851,63,Multifamily Housing,10461,Multifamily Housing,Whole Building,Bronx,3555,Bruckner,0
142500.0,100.0,36.6,36.0,13.1,12.9,3.8,,,,545207.7,537693.7,157.5,0.0,157.5,95,1,142500,49,Multifamily Housing,11691,Multifamily Housing,Whole Building,Queens,249,15th,2
75000.0,13.0,106.4,,71.8,,5.2,,4055098.9,,389858.6,389858.6,328.0,215.4,112.7,100,1,75000,113,Non-Refrigerated Warehouse,11201,Non-Refrigerated Warehouse,Whole Building,Brooklyn,110,Bridge,0
45060.0,94.0,83.7,86.0,42.1,44.3,5.6,0.0,201000.0,2010.0,254560.0,254560.0,148.9,71.9,77.0,100,0,45060,95,K-12 School,10033,K-12 School,Whole Building,Manhattan,601,183rd,2
32700.0,88.0,129.5,127.7,41.3,40.8,11.9,0.0,5276.7,52.8,473454.4,466769.1,143.5,0.3,143.2,100,1,39200,83,Office,10022,Office,Whole Building,Manhattan,330,59TH,2
336025.0,85.0,157.2,162.6,63.8,67.5,12.3,,,,4094532.7,4136103.2,1733.7,0.0,1733.7,70,1,336025,92,Office,10004,Office,Whole Building,Manhattan,90,Broad,2
30540.0,2.0,222.2,228.5,136.8,142.9,13.1,1.0,2809270.0,29974.4,401493.3,401004.6,265.2,149.2,116.0,100,1,30540,18,Multifamily Housing,10065,Multifamily Housing,Whole Building,Manhattan,1115,First,0
29000.0,27.0,143.7,,106.9,,4.4,0.9,2531299.8,26691.8,128505.7,127286.0,183.0,144.1,38.9,100,1,29000,92,Multifamily Housing,11421,Multifamily Housing,Whole Building,Queens,8605,Forest,0
29100.0,33.0,127.7,135.7,94.0,101.7,4.1,0.9,2329578.8,25563.7,118594.4,118142.6,159.6,123.7,35.9,100,0,29100,117,Multifamily Housing,10024,Multifamily Housing,Whole Building,Manhattan,308,82,1
75500.0,2.0,163.0,,117.2,,7.2,0.2,1228593.4,12285.9,542848.5,541129.1,650.3,493.4,156.9,100,1,75500,88,Multifamily Housing,10472,Multifamily Housing,Whole Building,Bronx,1105,Boynton,0
42500.0,100.0,37.1,37.1,16.1,16.1,3.4,0.0,193953.1,1939.5,143531.8,143795.5,51.8,10.3,41.5,100,1,42500,101,Multifamily Housing,10471,Multifamily Housing,Whole Building,Bronx,215-217,259,2
54100.0,100.0,6.9,6.9,2.5,2.5,0.6,0.0,26400.0,264.0,32263.0,32263.0,11.2,1.4,9.8,100,1,54100,84,Multifamily Housing,10027,Multifamily Housing,Whole Building,Manhattan,410,118th,2
62425.0,92.0,69.5,71.7,24.8,25.6,7.5,,,,454022.7,468807.1,131.2,0.0,131.2,100,1,62425,68,Multifamily Housing,11101,Multifamily Housing,Whole Building,Queens,5-43,48th,2
51339.0,92.0,143.7,150.0,90.1,96.1,8.2,0.7,3184664.2,34929.8,422355.8,422355.8,291.2,169.2,122.0,90,1,51339,24,Senior Care Community,10036,Senior Care Community,Whole Building,Manhattan,510,46,2
100000.0,78.0,112.7,112.7,44.2,44.2,11.1,0.1,640600.0,6406.0,1108883.7,1108883.7,354.5,34.0,320.4,95,1,100000,6,Multifamily Housing,11205,Multifamily Housing,Whole Building,Brooklyn,504,Myrtle,2
110280.0,35.0,113.5,113.5,95.6,95.6,1.8,0.9,9843299.8,98433.0,203421.0,203421.0,584.4,522.8,61.5,100,1,110280,112,Multifamily Housing,10027,Multifamily Housing,Whole Building,Manhattan,90,Morningside,1
60742.0,84.0,86.3,,64.2,,3.2,0.6,3238057.8,34106.3,193054.8,195738.1,227.8,172.0,55.8,100,1,60742,60,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,410,25th,2
84260.0,33.0,131.0,139.0,98.1,105.8,3.9,0.9,6861900.0,75097.8,331667.9,331217.3,485.3,385.0,100.3,100,1,84260,85,Multifamily Housing,11225,Multifamily Housing,Whole Building,Brooklyn,115,Lincoln,1
37860.0,94.0,17.5,17.8,7.6,7.9,1.3,0.0,113432.6,1277.7,50884.0,50537.5,21.4,6.0,15.4,100,1,37860,61,Non-Refrigerated Warehouse,11378,Non-Refrigerated Warehouse,Whole Building,Queens,53-20,Flushing,2
53044.0,18.0,158.5,158.8,126.2,126.2,4.3,0.1,313996.8,3140.0,225145.1,226473.1,507.5,439.4,68.1,100,1,53044,105,Multifamily Housing,10032,Multifamily Housing,Whole Building,Manhattan,666,162nd,0
418000.0,75.0,187.5,196.2,92.3,100.9,12.7,0.5,19186230.2,226497.5,5314961.7,5299757.8,2720.4,1112.6,1607.8,70,1,418000,73,College/University,10461,Office,Whole Building,Bronx,1225,Park,2
294992.0,74.0,110.4,112.3,61.2,63.0,7.7,0.4,10493878.4,110250.0,2324975.9,2324975.9,1229.2,557.4,671.8,100,1,301004,14,Residence Hall/Dormitory,10010,Residence Hall/Dormitory,Whole Building,Manhattan,310,3rd,2
59800.0,100.0,44.6,46.3,22.6,24.2,2.9,0.1,751723.0,8466.3,175292.8,175377.5,93.0,39.9,53.0,100,1,59800,118,Multifamily Housing,11205,Multifamily Housing,Whole Building,Brooklyn,275,Clinton,2
42560.0,54.0,232.0,244.6,108.9,115.4,17.3,0.6,2240200.0,23984.6,702046.9,736643.1,331.4,119.0,212.4,100,1,42568,13,Hotel,10005,Hotel,Whole Building,Manhattan,126,Water,1
71582.0,100.0,46.5,49.0,27.9,30.2,2.4,0.2,1407859.3,15715.6,172534.6,173517.8,127.0,74.8,52.2,100,1,71582,98,Multifamily Housing,10032,Multifamily Housing,Whole Building,Manhattan,70,Haven,2
48825.0,51.0,131.7,137.2,96.2,101.9,4.2,0.9,3984016.0,42713.6,209622.3,206512.2,275.0,211.6,63.4,100,1,48825,97,Multifamily Housing,10453,Multifamily Housing,Whole Building,Bronx,1850,PHELAN,1
61517.0,100.0,51.5,51.7,18.4,18.5,5.4,,,,331702.4,333165.8,95.8,0.0,95.8,100,1,61517,62,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,580,21st,2
53040.0,3.0,180.2,188.0,117.7,124.9,9.5,0.9,4351085.0,47234.3,504053.8,506427.4,389.6,244.0,145.7,100,1,53040,81,Multifamily Housing,11377,Multifamily Housing,Whole Building,Queens,61-20,Woodside,0
78257.0,51.0,83.9,83.9,53.9,53.9,4.1,0.0,24513.0,245.1,317346.6,317346.6,331.5,235.5,96.0,100,1,78257,61,K-12 School,10065,K-12 School,Whole Building,Manhattan,8,66th,1
142990.0,7.0,349.7,347.4,148.9,148.0,32.3,0.1,1620409.5,16204.1,4656895.5,4621946.8,1716.2,370.5,1345.7,100,1,142990,123,Office,10006,Office,Whole Building,Manhattan,32,Broadway,0
27340.0,8.0,223.1,224.3,110.0,111.2,15.1,0.6,1598446.4,16315.0,412605.1,412605.1,209.7,84.9,124.8,80,1,27340,10,Hotel,11435,Hotel,Whole Building,Queens,139-09,Archer,0
41750.0,21.0,143.2,147.8,105.5,110.6,5.9,0.1,211103.3,2187.3,248918.1,245497.3,331.3,259.3,71.9,100,1,41750,113,Multifamily Housing,10455,Multifamily Housing,Whole Building,Bronx,941,Leggett,0
137580.0,59.0,213.4,211.5,75.4,76.0,18.2,,,,2554999.7,2499495.9,882.4,0.0,882.4,100,1,137580,105,Office,10007,Office,Whole Building,Manhattan,217,Broadway,1
89684.0,40.0,118.6,123.5,82.3,86.8,5.4,0.7,5737734.5,61227.9,482429.6,486216.8,444.2,304.8,139.4,100,1,89684,19,Multifamily Housing,10455,Multifamily Housing,Whole Building,Bronx,600,Concord,1
67925.0,100.0,159.5,164.8,131.2,136.3,3.6,1.2,8070909.8,84151.2,246647.5,246647.5,500.0,428.7,71.3,100,1,67925,54,Hospital (General Medical & Surgical),10310,Hospital (General Medical & Surgical),Whole Building,Staten Island,288,Kissel,2
132662.0,3.0,140.7,145.6,78.3,82.9,8.2,0.5,6670373.4,72750.1,1088759.9,1089991.4,683.7,354.3,329.4,100,1,132662,34,Multifamily Housing,10011,Multifamily Housing,Whole Building,Manhattan,22,15th,0
51896.0,70.0,117.9,122.6,89.7,94.7,3.9,0.8,3953800.0,42283.7,205749.0,201201.5,303.7,210.0,93.7,100,1,51896,77,Multifamily Housing,3318,Multifamily Housing,Whole Building,Bronx,5,196,2
27353.0,1.0,206.2,213.0,155.0,161.8,7.2,1.4,4082054.6,43023.7,228066.9,226213.2,282.7,216.8,65.9,100,1,31353,95,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,1024,Walton,0
84801.0,54.0,139.2,146.6,94.1,101.1,5.7,0.8,6340213.1,69348.9,480597.1,480496.6,482.1,336.8,145.4,100,1,84801,97,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,1512,Townsend,1
170640.0,54.0,280.6,279.8,186.9,186.6,11.8,1.5,24999995.5,250000.0,2019374.7,2006448.5,1938.7,1327.9,610.9,100,1,170640,55,Medical Office,10025,Medical Office,Whole Building,Manhattan,1090,Amsterdam,1
35600.0,26.0,162.8,171.4,120.0,128.2,5.2,1.1,3645778.2,39357.7,183538.2,183850.3,249.2,193.6,55.5,100,1,35600,87,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,100,18th,0
60000.0,22.0,129.6,133.8,91.9,95.9,5.5,0.8,4382199.7,46179.2,332102.8,332824.8,328.7,232.8,96.0,100,1,60000,95,Multifamily Housing,11230,Multifamily Housing,Whole Building,Brooklyn,1102,Glenwood,0
113400.0,100.0,26.0,26.2,9.3,9.4,2.7,,,,308935.1,311241.3,89.3,0.0,89.3,100,1,113400,95,Multifamily Housing,11230,Multifamily Housing,Whole Building,Brooklyn,1402,K,2
54100.0,100.0,6.9,6.9,2.5,2.5,0.6,0.0,26400.0,264.0,32263.0,32263.0,11.2,1.4,9.8,100,1,54100,84,Multifamily Housing,10027,Multifamily Housing,Whole Building,Manhattan,410,118th,2
38650.0,68.0,96.6,102.4,70.9,76.4,3.1,0.7,2332958.7,25438.3,119867.0,120057.1,160.2,123.9,36.3,100,1,38650,96,Multifamily Housing,11225,Multifamily Housing,Whole Building,Brooklyn,345,Lefferts,2
42689.0,85.0,79.8,80.1,48.5,48.6,4.9,0.3,1363851.6,13638.5,206589.9,208153.3,132.1,72.4,59.7,100,1,42689,123,Multifamily Housing,10001,Multifamily Housing,Whole Building,Manhattan,284,5th,2
61367.0,100.0,40.0,40.0,18.3,18.3,3.5,0.1,426961.3,4289.0,230770.4,230770.4,89.4,22.7,66.7,100,1,66367,113,Multifamily Housing,10037,Multifamily Housing,Whole Building,Manhattan,561,Lenox,2
148900.0,98.0,73.5,75.4,34.1,36.0,5.4,0.0,0.0,0.0,800799.9,800799.9,416.2,174.0,242.2,100,1,148900,123,K-12 School,10453,K-12 School,Whole Building,Bronx,1930,Andrews,2
60000.0,45.0,132.2,135.7,58.0,61.4,10.1,,,,760209.5,760209.5,360.0,130.1,230.0,100,1,75000,27,Multifamily Housing,10012,Multifamily Housing,Whole Building,Manhattan,115-121,Wooster,1
45400.0,93.0,77.4,77.5,25.0,25.0,7.2,0.0,20783.3,230.0,326123.7,326123.7,99.8,1.1,98.7,100,0,45400,113,Multifamily Housing,10011,Multifamily Housing,Whole Building,Manhattan,6,20,2
60690.0,54.0,42.5,,15.2,,4.6,,,,269800.8,281631.0,78.0,0.0,78.0,100,1,60690,81,Non-Refrigerated Warehouse,10474,Non-Refrigerated Warehouse,Whole Building,Bronx,1132,Point,1
67114.0,100.0,51.0,50.5,23.1,22.9,4.4,0.1,522600.0,5226.0,301093.0,297496.0,114.8,27.8,87.0,100,1,67114,81,Multifamily Housing,10456,Multifamily Housing,Whole Building,Bronx,1226,Sherman,2
53221.0,100.0,59.1,60.1,18.8,19.1,5.6,,,,293568.5,298603.1,88.8,0.0,88.8,100,1,53221,10,Multifamily Housing,11213,Multifamily Housing,Whole Building,BROOKLYN,437,HERKIMER,2
40000.0,1.0,248.1,,161.1,,13.3,1.2,4238794.3,47038.8,531550.9,531550.9,407.8,254.2,153.6,100,1,53865,136,College/University,11205,K-12 School,Whole Building,Brooklyn,200,Grand,0
66226.0,84.0,118.1,119.9,53.6,55.9,8.0,,,,855199.9,841593.9,440.4,0.0,440.4,100,1,105477,69,Residence Hall/Dormitory,10021,Residence Hall/Dormitory,Whole Building,Manhattan,445,69th,2
100000.0,50.0,117.1,120.2,66.7,70.3,6.5,0.5,4422757.5,48124.0,659217.0,650622.9,434.3,234.9,199.4,100,1,100000,7,Multifamily Housing,10021,Multifamily Housing,Whole Building,Manhattan,501,74th,1
68400.0,95.0,84.6,,50.3,,4.7,0.0,800.0,8.7,318400.0,318400.0,272.5,176.2,96.3,100,1,68400,72,K-12 School,11357,K-12 School,Whole Building,Queens,163-15,21st,2
96300.0,79.0,91.4,95.4,64.4,68.6,4.3,0.0,158800.0,1610.4,438374.7,434894.8,505.2,378.5,126.7,100,1,102000,99,Multifamily Housing,10024,Multifamily Housing,Whole Building,Manhattan,145,86th,2
46655.0,17.0,130.5,137.7,100.0,107.1,4.2,0.9,3985230.5,43275.0,199062.5,196765.1,269.2,211.7,57.5,100,1,46655,101,Multifamily Housing,10468,Multifamily Housing,Whole Building,Bronx,2499,Grand,0
38140.0,64.0,128.4,133.3,94.8,99.3,4.9,0.8,2985299.8,31574.4,184582.7,185070.1,211.9,158.6,53.3,100,1,38140,62,Multifamily Housing,11210,Multifamily Housing,Whole Building,Brooklyn,1830,Brooklyn,1
26284.0,32.0,124.6,133.0,96.3,104.3,3.9,0.9,2180100.0,23901.2,103245.8,103175.4,145.6,115.8,29.8,100,1,26284,92,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,51-61,17th,1
33198.0,6.0,158.9,173.4,139.4,153.2,2.1,1.5,4389563.7,48491.9,69792.8,69599.7,253.3,233.2,20.2,100,1,33198,107,Multifamily Housing,10456,Multifamily Housing,Whole Building,Bronx,1410,CONCOURSE,0
30566.0,47.0,104.2,108.1,67.1,70.2,5.8,0.5,1462075.9,15453.4,172605.6,176081.4,127.5,77.7,49.9,100,1,30566,94,Multifamily Housing,11212,Multifamily Housing,Whole Building,Brooklyn,280,91st,1
180262.0,52.0,142.1,,101.4,,5.0,0.9,14982710.1,163859.8,903231.9,903231.9,1084.4,811.1,273.2,100,1,180262,66,Multifamily Housing,11354,Multifamily Housing,Whole Building,Queens,139-19/25,31,1
72000.0,25.0,144.2,149.5,90.7,95.4,6.9,0.7,6061470.0,64622.3,616916.3,622136.0,508.6,322.0,186.6,100,1,90000,71,Multifamily Housing,10023,Multifamily Housing,Whole Building,Manhattan,102,75th,0
49411.0,83.0,84.5,88.8,57.3,61.2,4.1,0.5,2143953.2,23302.6,201646.6,203182.7,172.1,113.9,58.3,100,1,49411,16,Multifamily Housing,10468,Multifamily Housing,NA,Bronx,2299,Andrew,2
37175.0,84.0,80.4,89.1,56.0,62.3,4.0,0.5,1623226.6,18107.0,134433.4,147801.9,125.1,86.2,38.8,100,1,37175,55,Multifamily Housing,10011,Multifamily Housing,NA,Manhattan,138,17th,2
105000.0,37.0,147.2,155.5,93.6,101.3,8.2,0.7,6892100.1,76849.3,860543.7,864298.0,614.7,366.1,248.7,100,1,105000,37,Multifamily Housing,10065,Multifamily Housing,Whole Building,Manhattan,300,62nd,1
72538.0,39.0,120.8,127.2,79.0,84.4,6.5,0.6,4167383.5,45242.6,458977.0,468670.1,354.0,221.3,132.6,100,1,72538,25,Multifamily Housing,10463,Multifamily Housing,Whole Building,Bronx,201,Kingsbridge,1
42275.0,98.0,100.1,104.6,64.0,68.5,4.6,0.5,2329745.6,25527.9,222718.0,220931.1,191.1,123.7,67.4,100,1,48275,103,Multifamily Housing,10009,Multifamily Housing,NA,Manhattan,20,A,2
154400.0,84.0,95.3,,70.8,,3.5,0.6,9020790.6,98591.9,542818.0,537019.5,640.0,483.1,156.9,100,1,154400,81,Multifamily Housing,11375,Multifamily Housing,Whole Building,Queens,40,Yellowstone,2
144700.0,89.0,151.4,150.5,54.1,53.8,15.8,,,,2292571.7,2279890.3,662.5,0.0,662.5,90,1,144700,16,Senior Care Community,11418,Senior Care Community,Whole Building,Queens,89-40,135th,2
107627.0,61.0,126.2,133.4,92.0,98.9,4.2,0.8,8372433.4,91190.3,447258.1,446688.6,580.0,444.7,135.3,100,1,107627,62,Multifamily Housing,10471,Multifamily Housing,Whole Building,Bronx,6035,Broadway,1
97620.0,90.0,81.7,85.5,60.7,64.2,2.5,0.6,5081099.9,54278.9,246887.3,247029.5,344.6,269.9,74.7,100,1,97620,92,Multifamily Housing,11230,Multifamily Housing,Whole Building,Brooklyn,1270,19th,2
36900.0,43.0,148.8,156.6,114.2,121.9,4.8,1.1,3608400.2,38955.2,178011.7,176765.0,243.1,191.7,51.4,90,1,36900,88,Residence Hall/Dormitory,11221,Residence Hall/Dormitory,Whole Building,Brooklyn,1149,Putnam,1
74400.0,71.0,124.6,125.3,73.1,73.4,6.8,0.5,3739299.9,37393.0,498879.9,503648.8,349.5,198.6,150.9,100,1,74400,92,K-12 School,10314,K-12 School,Whole Building,Staten Island,1581,Victory,2
89445.0,92.0,73.3,76.3,47.4,50.4,3.9,0.4,3037800.0,33135.6,352821.3,350446.6,263.3,161.4,102.0,100,1,89445,86,Multifamily Housing,11201,Multifamily Housing,Whole Building,Brooklyn,41,grace,2
36676.0,98.0,60.9,63.7,44.1,46.9,2.4,0.4,1314816.5,14149.9,89186.5,89186.5,95.6,69.8,25.8,100,1,36676,11,Multifamily Housing,11233,Multifamily Housing,Whole Building,Brooklyn,2353,Pacific,2
30000.0,80.0,83.8,,63.7,,2.8,,1619999.9,,85017.0,84605.5,110.6,86.0,24.6,100,1,30000,99,Multifamily Housing,11214,Multifamily Housing,Whole Building,Brooklyn,8411,21,2
207463.0,23.0,174.7,177.7,80.2,82.8,11.8,0.0,231990.6,2319.9,2698579.4,2692343.4,1413.2,12.3,1400.9,100,1,227463,94,Multifamily Housing,10006,Multifamily Housing,Whole Building,Manhattan,20,West,0
278017.0,81.0,125.8,130.1,71.9,76.4,7.0,0.5,13643867.0,149729.0,2009301.7,1993474.4,1332.5,724.7,607.8,100,1,285017,60,Multifamily Housing,10021,Multifamily Housing,Whole Building,Manhattan,401,74th,2
41552.0,32.0,131.2,,106.0,,4.0,0.0,101245.5,1022.5,163387.3,165100.6,330.7,283.5,47.2,100,1,41552,98,Multifamily Housing,10033,Multifamily Housing,Whole Building,Manhattan,518,Washington,1
971293.0,86.0,173.8,175.8,73.2,74.7,13.3,0.1,14187915.0,133205.0,15089922.3,15089922.3,6485.5,753.6,5731.9,100,1,1137698,117,Office,10003,Office,Whole Building,Manhattan,770,Broadway,2
57520.0,60.0,191.0,189.7,60.8,60.4,17.7,,,,1025399.9,1018218.1,310.2,0.0,310.2,90,1,57520,97,Hotel,10036,Hotel,Whole Building,Manhattan,125,45th,1
56423.0,76.0,97.6,108.2,84.7,94.9,1.2,0.9,4542500.5,51189.6,68652.0,68271.4,262.0,241.3,20.8,100,1,56423,43,Multifamily Housing,10027,Multifamily Housing,Whole Building,Manhattan,419,119th,2
33000.0,15.0,143.5,148.2,111.2,115.9,4.4,1.0,3163643.6,33268.1,147873.4,146317.0,210.8,168.0,42.7,100,1,33000,99,Multifamily Housing,10460,Multifamily Housing,NA,Bronx,1016,174,0
42926.0,56.0,116.4,122.0,88.4,94.1,3.9,0.8,3215309.2,34734.1,169826.5,166290.7,219.9,170.8,49.1,100,1,42926,87,Multifamily Housing,10033,Multifamily Housing,NA,Manhattan,609,174th,1
